# FILE,BB_X,BB_Y,BB_WIDTH,BB_HEIGHT,DETECTION_SCORE
9a3b364314cfa6f4d2a154dcd235fe38.jpg,4561.07,1341.02,99.67,123.44,0.64
9a3b364314cfa6f4d2a154dcd235fe38.jpg,3583.44,1718.39,582.34,697.76,0.53
9a3b364314cfa6f4d2a154dcd235fe38.jpg,1018.29,614.85,294.59,357.48,0.36
9a3b364314cfa6f4d2a154dcd235fe38.jpg,2091.99,304.48,257.35,304.15,0.20
9a4a9e3d97ffc64a24d0bf705b4d4187.jpg,1100.11,208.65,154.90,221.12,1.00
9a4a9e3d97ffc64a24d0bf705b4d4187.jpg,1698.96,600.32,178.33,215.89,1.00
9a4a9e3d97ffc64a24d0bf705b4d4187.jpg,3751.62,24.45,172.46,214.64,0.99
9a4a9e3d97ffc64a24d0bf705b4d4187.jpg,100.27,534.55,161.86,203.02,0.95
9a4a9e3d97ffc64a24d0bf705b4d4187.jpg,3218.42,1830.87,179.65,230.66,0.88
9a4a9e3d97ffc64a24d0bf705b4d4187.jpg,934.26,10.95,132.99,162.72,0.69
9a4a9e3d97ffc64a24d0bf705b4d4187.jpg,3986.67,1637.52,116.51,154.30,0.68
9a4a9e3d97ffc64a24d0bf705b4d4187.jpg,4522.42,688.41,175.54,208.18,0.61
9a4a9e3d97ffc64a24d0bf705b4d4187.jpg,411.05,31.30,206.94,233.73,0.44
9a4a9e3d97ffc64a24d0bf705b4d4187.jpg,3502.52,687.09,152.55,228.02,0.33
9a4a9e3d97ffc64a24d0bf705b4d4187.jpg,4503.23,254.25,215.48,258.66,0.29
9a4a9e3d97ffc64a24d0bf705b4d4187.jpg,4695.04,2890.03,134.20,143.00,0.25
9a4a9e3d97ffc64a24d0bf705b4d4187.jpg,3970.34,1504.01,123.89,155.03,0.22
9a4a9e3d97ffc64a24d0bf705b4d4187.jpg,2011.87,700.67,131.45,154.87,0.20
9a52fb89b9d16f90c5a3e70a937aead3.jpg,813.06,2049.10,156.51,180.36,0.88
9a52fb89b9d16f90c5a3e70a937aead3.jpg,4711.63,992.37,333.79,390.86,0.73
9a52fb89b9d16f90c5a3e70a937aead3.jpg,2409.72,698.80,418.18,491.24,0.66
9a52fb89b9d16f90c5a3e70a937aead3.jpg,4089.25,2170.22,193.35,215.49,0.45
9a52fb89b9d16f90c5a3e70a937aead3.jpg,4462.91,343.91,290.98,343.76,0.35
9a52fb89b9d16f90c5a3e70a937aead3.jpg,3211.36,1093.20,233.28,266.87,0.23
9a52fb89b9d16f90c5a3e70a937aead3.jpg,4253.36,1234.47,277.45,323.23,0.20
9a74088ee615fc75f4b765644962e61a.jpg,1511.08,1655.22,201.81,299.33,0.99
9a74088ee615fc75f4b765644962e61a.jpg,321.98,272.66,165.42,232.03,0.62
9a74088ee615fc75f4b765644962e61a.jpg,1732.80,2850.30,145.52,167.31,0.42
9a82eb95cfdaadff356f2d77d18a3455.jpg,16.96,2856.30,240.89,296.04,1.00
9a82eb95cfdaadff356f2d77d18a3455.jpg,2367.40,2868.83,225.96,272.08,1.00
9a82eb95cfdaadff356f2d77d18a3455.jpg,1440.53,517.92,302.90,344.37,0.36
9a82eb95cfdaadff356f2d77d18a3455.jpg,4261.15,1305.75,150.96,184.17,0.31
9ac4c83e0a84978c1718cf45052fcb95.jpg,3732.06,2109.06,249.24,318.75,1.00
9ac4c83e0a84978c1718cf45052fcb95.jpg,3054.20,95.98,178.43,220.57,0.99
9ac4c83e0a84978c1718cf45052fcb95.jpg,4623.85,425.93,282.49,348.98,0.81
9ac4c83e0a84978c1718cf45052fcb95.jpg,2932.12,557.37,327.23,397.21,0.75
9ac4c83e0a84978c1718cf45052fcb95.jpg,2688.96,32.23,320.96,474.41,0.55
9ac4c83e0a84978c1718cf45052fcb95.jpg,263.03,604.83,127.81,158.99,0.42
9ac4c83e0a84978c1718cf45052fcb95.jpg,504.11,330.52,130.31,179.11,0.35
9ac4c83e0a84978c1718cf45052fcb95.jpg,4764.41,158.77,136.26,174.22,0.25
9ac4c83e0a84978c1718cf45052fcb95.jpg,73.08,1542.68,126.42,151.79,0.25
9ac4c83e0a84978c1718cf45052fcb95.jpg,3066.47,1091.10,116.53,141.89,0.20
9ac4c83e0a84978c1718cf45052fcb95.jpg,1753.38,1221.43,323.11,408.20,0.20
9adaf2dda52eba9c7d0d30c3b025671f.jpg,165.02,1705.49,156.25,192.04,1.00
9adaf2dda52eba9c7d0d30c3b025671f.jpg,1068.04,1445.97,192.61,225.41,0.70
9adaf2dda52eba9c7d0d30c3b025671f.jpg,4508.79,351.51,282.49,326.70,0.59
9adaf2dda52eba9c7d0d30c3b025671f.jpg,4696.43,971.70,354.86,413.05,0.53
9adaf2dda52eba9c7d0d30c3b025671f.jpg,93.21,2075.51,444.46,501.65,0.47
9adaf2dda52eba9c7d0d30c3b025671f.jpg,3557.17,1005.56,169.13,182.23,0.45
9adaf2dda52eba9c7d0d30c3b025671f.jpg,2394.33,694.42,404.57,482.39,0.43
9adaf2dda52eba9c7d0d30c3b025671f.jpg,3213.28,1133.28,180.43,210.02,0.43
9adaf2dda52eba9c7d0d30c3b025671f.jpg,4880.56,805.29,208.93,235.42,0.31
9adaf2dda52eba9c7d0d30c3b025671f.jpg,3574.55,784.81,195.09,217.58,0.31
9adaf2dda52eba9c7d0d30c3b025671f.jpg,3310.26,1185.38,178.52,207.67,0.20
9adc1b4e2b2540dc03ceb1bc56508b17.jpg,1923.51,2650.28,213.41,240.05,1.00
9adc1b4e2b2540dc03ceb1bc56508b17.jpg,635.65,2776.43,227.93,262.70,0.97
9adc1b4e2b2540dc03ceb1bc56508b17.jpg,517.66,1094.13,142.83,170.89,0.71
9adc1b4e2b2540dc03ceb1bc56508b17.jpg,3058.24,1745.19,125.16,155.43,0.45
9adc1b4e2b2540dc03ceb1bc56508b17.jpg,767.53,2047.67,225.24,256.07,0.31
9adc1b4e2b2540dc03ceb1bc56508b17.jpg,1701.14,2805.80,190.87,225.61,0.30
9adc1b4e2b2540dc03ceb1bc56508b17.jpg,2131.30,1589.84,133.75,157.75,0.30
9adc1b4e2b2540dc03ceb1bc56508b17.jpg,644.20,2373.22,116.33,136.09,0.29
9adc1b4e2b2540dc03ceb1bc56508b17.jpg,577.46,2737.19,178.11,231.33,0.27
9adc1b4e2b2540dc03ceb1bc56508b17.jpg,2432.83,793.67,161.83,207.25,0.24
9aed9a16c357d4b74494f9e00b052ef6.jpg,4150.37,1943.94,184.40,252.95,1.00
9aed9a16c357d4b74494f9e00b052ef6.jpg,4653.86,2222.79,196.03,271.19,1.00
9aed9a16c357d4b74494f9e00b052ef6.jpg,2779.08,257.63,139.50,181.57,0.99
9aed9a16c357d4b74494f9e00b052ef6.jpg,4522.29,2567.96,269.02,356.90,0.99
9aed9a16c357d4b74494f9e00b052ef6.jpg,4814.62,928.13,178.77,200.26,0.82
9aed9a16c357d4b74494f9e00b052ef6.jpg,2791.35,752.77,169.27,191.49,0.78
9aed9a16c357d4b74494f9e00b052ef6.jpg,4936.12,1673.46,156.71,180.76,0.46
9aed9a16c357d4b74494f9e00b052ef6.jpg,258.02,2163.79,113.74,139.10,0.34
9aed9a16c357d4b74494f9e00b052ef6.jpg,4307.41,-8.49,242.77,318.09,0.31
9aed9a16c357d4b74494f9e00b052ef6.jpg,4760.98,485.67,294.24,335.83,0.29
9aed9a16c357d4b74494f9e00b052ef6.jpg,257.93,435.47,242.49,277.31,0.27
9aed9a16c357d4b74494f9e00b052ef6.jpg,4974.47,1644.94,153.74,185.37,0.25
9aed9a16c357d4b74494f9e00b052ef6.jpg,4883.38,853.74,96.75,127.28,0.25
9aed9a16c357d4b74494f9e00b052ef6.jpg,2881.77,1381.44,192.93,214.64,0.24
9aed9a16c357d4b74494f9e00b052ef6.jpg,117.88,1630.99,302.42,357.59,0.23
9aed9a16c357d4b74494f9e00b052ef6.jpg,294.26,2950.22,408.50,460.02,0.22
9aed9a16c357d4b74494f9e00b052ef6.jpg,3407.86,1479.09,156.27,201.18,0.20
9aed9a16c357d4b74494f9e00b052ef6.jpg,2204.75,1544.91,270.63,290.98,0.20
9b1983c38255a4c8c03ae28810b819b9.jpg,72.22,3039.23,186.99,230.37,1.00
9b1983c38255a4c8c03ae28810b819b9.jpg,486.50,3183.51,171.60,215.20,1.00
9b1983c38255a4c8c03ae28810b819b9.jpg,4598.06,1590.84,133.44,154.10,1.00
9b1983c38255a4c8c03ae28810b819b9.jpg,1855.53,3113.57,215.27,246.00,0.87
9b1983c38255a4c8c03ae28810b819b9.jpg,2197.10,2017.82,176.94,217.71,0.76
9b1983c38255a4c8c03ae28810b819b9.jpg,4251.55,1247.27,360.46,395.03,0.76
9b1983c38255a4c8c03ae28810b819b9.jpg,941.22,2038.78,303.79,329.18,0.51
9b1983c38255a4c8c03ae28810b819b9.jpg,3276.24,1576.85,239.06,288.25,0.43
9b1983c38255a4c8c03ae28810b819b9.jpg,2711.02,50.09,180.75,210.35,0.42
9b1983c38255a4c8c03ae28810b819b9.jpg,4739.77,1265.55,261.44,322.06,0.42
9b1983c38255a4c8c03ae28810b819b9.jpg,1980.04,1041.47,250.12,337.64,0.39
9b1983c38255a4c8c03ae28810b819b9.jpg,3470.85,1308.58,209.74,238.93,0.38
9b1983c38255a4c8c03ae28810b819b9.jpg,2456.72,766.16,216.84,276.31,0.24
9b1983c38255a4c8c03ae28810b819b9.jpg,4781.16,1765.74,139.12,184.98,0.23
9b1983c38255a4c8c03ae28810b819b9.jpg,4498.31,1088.91,153.46,183.09,0.22
9b260a2a40c8ca5504657fc75aa2c837.jpg,1564.23,2057.78,158.06,206.59,1.00
9b260a2a40c8ca5504657fc75aa2c837.jpg,1592.74,2175.25,236.61,308.13,0.56
9b260a2a40c8ca5504657fc75aa2c837.jpg,4258.68,1260.37,350.68,372.28,0.49
9b260a2a40c8ca5504657fc75aa2c837.jpg,3495.51,1317.43,222.75,270.14,0.44
9b260a2a40c8ca5504657fc75aa2c837.jpg,3640.56,2691.06,191.14,212.44,0.43
9b260a2a40c8ca5504657fc75aa2c837.jpg,4259.93,1070.37,268.61,305.38,0.40
9b260a2a40c8ca5504657fc75aa2c837.jpg,4035.56,618.40,317.28,360.09,0.37
9b260a2a40c8ca5504657fc75aa2c837.jpg,1990.90,1075.96,178.88,243.01,0.29
9b260a2a40c8ca5504657fc75aa2c837.jpg,4472.32,2642.10,155.49,178.65,0.28
9b260a2a40c8ca5504657fc75aa2c837.jpg,939.31,2035.86,306.03,330.40,0.21
9b5c612dafa69eb222447b67652b211b.jpg,2008.91,3194.87,210.82,278.57,1.00
9b5c612dafa69eb222447b67652b211b.jpg,186.58,2007.96,172.63,220.64,1.00
9b5c612dafa69eb222447b67652b211b.jpg,859.97,1490.95,165.47,223.81,0.42
9b5c612dafa69eb222447b67652b211b.jpg,815.66,1565.89,155.13,191.84,0.36
9bb0c4a66fa77220a92654ad97fb3011.jpg,1319.33,2202.54,206.18,266.00,1.00
9bb0c4a66fa77220a92654ad97fb3011.jpg,4004.43,3157.52,317.57,373.09,0.28
9bb0c4a66fa77220a92654ad97fb3011.jpg,3444.58,210.16,357.83,484.92,0.24
9bb0c4a66fa77220a92654ad97fb3011.jpg,1804.60,825.23,368.64,447.90,0.24
9bd036567f74c0981a47fc5d44d0b56f.jpg,4774.51,1289.69,162.23,219.61,1.00
9bd036567f74c0981a47fc5d44d0b56f.jpg,4168.15,956.67,213.50,241.08,0.75
9bd036567f74c0981a47fc5d44d0b56f.jpg,4363.50,1254.60,220.96,266.19,0.60
9bd036567f74c0981a47fc5d44d0b56f.jpg,2774.03,1774.44,134.17,155.39,0.41
9bd036567f74c0981a47fc5d44d0b56f.jpg,494.08,1797.73,154.50,219.64,0.40
9bd036567f74c0981a47fc5d44d0b56f.jpg,478.18,1920.06,193.43,279.04,0.35
9bd036567f74c0981a47fc5d44d0b56f.jpg,4309.35,1569.15,163.90,193.98,0.32
9bd036567f74c0981a47fc5d44d0b56f.jpg,740.26,2120.09,373.46,449.10,0.29
9bd036567f74c0981a47fc5d44d0b56f.jpg,2892.38,1872.03,277.16,301.93,0.25
9bd036567f74c0981a47fc5d44d0b56f.jpg,3065.05,750.27,247.29,303.17,0.20
9be2da5356e99e356aebe2393e8f0186.jpg,1316.41,505.36,163.06,202.62,1.00
9be2da5356e99e356aebe2393e8f0186.jpg,3534.31,1775.93,201.51,252.92,1.00
9be2da5356e99e356aebe2393e8f0186.jpg,1934.05,829.43,147.97,178.16,1.00
9be2da5356e99e356aebe2393e8f0186.jpg,4311.48,2426.96,206.25,269.82,1.00
9be2da5356e99e356aebe2393e8f0186.jpg,24.76,974.63,178.37,202.18,1.00
9be2da5356e99e356aebe2393e8f0186.jpg,4710.06,1742.21,205.29,256.40,0.99
9be2da5356e99e356aebe2393e8f0186.jpg,4698.65,2132.94,308.28,363.04,0.70
9be2da5356e99e356aebe2393e8f0186.jpg,889.35,1137.14,262.37,328.89,0.58
9be2da5356e99e356aebe2393e8f0186.jpg,2655.96,365.16,138.23,171.35,0.56
9be2da5356e99e356aebe2393e8f0186.jpg,4891.94,945.47,202.11,244.54,0.50
9be2da5356e99e356aebe2393e8f0186.jpg,1653.56,1022.60,183.63,234.01,0.48
9be2da5356e99e356aebe2393e8f0186.jpg,323.88,1885.23,144.48,167.40,0.46
9be2da5356e99e356aebe2393e8f0186.jpg,511.44,1843.24,172.45,184.46,0.41
9be2da5356e99e356aebe2393e8f0186.jpg,4362.91,775.80,253.34,292.71,0.40
9be2da5356e99e356aebe2393e8f0186.jpg,2880.45,797.92,192.17,232.24,0.39
9be2da5356e99e356aebe2393e8f0186.jpg,249.60,423.60,259.91,295.16,0.35
9be2da5356e99e356aebe2393e8f0186.jpg,1458.44,1268.67,117.34,139.72,0.32
9be2da5356e99e356aebe2393e8f0186.jpg,3081.21,594.81,128.21,196.46,0.30
9be2da5356e99e356aebe2393e8f0186.jpg,2773.99,1407.60,248.63,299.04,0.29
9be2da5356e99e356aebe2393e8f0186.jpg,202.99,674.20,169.82,189.00,0.27
9be2da5356e99e356aebe2393e8f0186.jpg,1336.19,1109.99,135.64,173.91,0.23
9be2da5356e99e356aebe2393e8f0186.jpg,971.71,1009.03,143.93,195.32,0.23
9be2da5356e99e356aebe2393e8f0186.jpg,3918.22,1272.59,173.33,200.42,0.21
9be2da5356e99e356aebe2393e8f0186.jpg,4123.39,1925.81,167.74,203.20,0.21
9c22534a67e190b7371fb6a07984f66e.jpg,2710.13,2328.52,231.51,289.93,0.94
9c22534a67e190b7371fb6a07984f66e.jpg,841.21,589.73,218.93,284.08,0.73
9c22534a67e190b7371fb6a07984f66e.jpg,2969.81,2618.00,137.78,174.76,0.51
9c22534a67e190b7371fb6a07984f66e.jpg,2958.05,2794.79,187.10,237.56,0.32
9c22534a67e190b7371fb6a07984f66e.jpg,1893.73,2194.22,320.91,443.22,0.31
9c22534a67e190b7371fb6a07984f66e.jpg,2673.90,2794.46,138.75,174.73,0.22
9c27e8aec94a062e554ae5dd4ebe1d22.jpg,3829.53,1508.95,210.14,273.40,1.00
9c27e8aec94a062e554ae5dd4ebe1d22.jpg,2644.84,1529.52,178.82,235.90,0.89
9c27e8aec94a062e554ae5dd4ebe1d22.jpg,2406.30,2786.73,143.97,184.54,0.88
9c27e8aec94a062e554ae5dd4ebe1d22.jpg,2667.35,1614.36,170.36,199.00,0.48
9c27e8aec94a062e554ae5dd4ebe1d22.jpg,2721.46,1928.28,169.20,237.26,0.44
9c27e8aec94a062e554ae5dd4ebe1d22.jpg,-3.07,1900.20,127.21,158.09,0.42
9c27e8aec94a062e554ae5dd4ebe1d22.jpg,4619.47,1816.47,196.46,207.57,0.39
9c27e8aec94a062e554ae5dd4ebe1d22.jpg,4991.92,2389.25,140.82,187.16,0.36
9c27e8aec94a062e554ae5dd4ebe1d22.jpg,3831.12,1407.98,153.79,190.76,0.29
9c28f73026cd80a7cfc2bedd0aee2137.jpg,2856.78,2889.27,95.63,118.96,0.40
9c9be60a097a25e873c84f5389568ea7.jpg,928.35,2860.52,186.81,232.38,1.00
9c9be60a097a25e873c84f5389568ea7.jpg,4353.01,1696.62,117.29,186.12,1.00
9c9be60a097a25e873c84f5389568ea7.jpg,4271.03,993.44,115.20,148.50,1.00
9c9be60a097a25e873c84f5389568ea7.jpg,4728.99,996.43,317.74,377.11,0.93
9c9be60a097a25e873c84f5389568ea7.jpg,4911.32,817.70,172.12,201.60,0.68
9c9be60a097a25e873c84f5389568ea7.jpg,3164.00,390.72,239.84,279.77,0.60
9c9be60a097a25e873c84f5389568ea7.jpg,3019.36,2273.23,356.63,439.00,0.54
9c9be60a097a25e873c84f5389568ea7.jpg,1060.32,1430.16,185.36,217.91,0.44
9c9be60a097a25e873c84f5389568ea7.jpg,2406.53,708.22,382.63,457.05,0.41
9c9be60a097a25e873c84f5389568ea7.jpg,4507.44,373.61,227.92,279.05,0.34
9c9be60a097a25e873c84f5389568ea7.jpg,4428.03,1698.20,115.88,134.75,0.33
9c9be60a097a25e873c84f5389568ea7.jpg,4387.37,1607.75,149.43,160.78,0.28
9c9be60a097a25e873c84f5389568ea7.jpg,3494.60,2850.24,189.61,267.83,0.28
9c9be60a097a25e873c84f5389568ea7.jpg,4453.93,2457.20,113.04,140.82,0.27
9c9be60a097a25e873c84f5389568ea7.jpg,4909.19,2548.85,160.13,196.37,0.25
9c9be60a097a25e873c84f5389568ea7.jpg,4748.47,2929.93,263.73,286.33,0.24
9c9be60a097a25e873c84f5389568ea7.jpg,4917.74,514.20,168.22,203.67,0.22
9c9be60a097a25e873c84f5389568ea7.jpg,4715.72,2832.04,198.00,229.04,0.22
9c9be60a097a25e873c84f5389568ea7.jpg,4872.88,2231.51,156.67,211.45,0.22
9c9be60a097a25e873c84f5389568ea7.jpg,2257.09,1896.27,264.73,297.35,0.20
9cc6bd792d0f5f2cd299d9d83ca99dab.jpg,1342.09,1913.87,210.29,281.94,1.00
9cc6bd792d0f5f2cd299d9d83ca99dab.jpg,346.24,997.91,121.36,135.50,0.52
9cc6bd792d0f5f2cd299d9d83ca99dab.jpg,4348.66,1308.80,133.96,156.12,0.52
9cc6bd792d0f5f2cd299d9d83ca99dab.jpg,282.66,394.11,179.35,208.65,0.43
9cc6bd792d0f5f2cd299d9d83ca99dab.jpg,1461.76,869.78,180.59,229.07,0.33
9cc6bd792d0f5f2cd299d9d83ca99dab.jpg,4778.53,2674.13,158.22,201.65,0.23
9d8f298893119e76c23a1005b0132b27.jpg,1412.51,2494.16,199.80,264.27,1.00
9d8f298893119e76c23a1005b0132b27.jpg,1318.52,2711.07,181.32,243.20,1.00
9d8f298893119e76c23a1005b0132b27.jpg,4597.58,635.09,118.31,145.36,1.00
9d8f298893119e76c23a1005b0132b27.jpg,4717.25,2278.90,239.53,281.25,0.71
9d8f298893119e76c23a1005b0132b27.jpg,4169.30,959.21,172.55,186.83,0.66
9d8f298893119e76c23a1005b0132b27.jpg,2895.44,1900.53,197.58,218.19,0.36
9d8f298893119e76c23a1005b0132b27.jpg,3639.14,3111.83,192.04,242.60,0.34
9d8f298893119e76c23a1005b0132b27.jpg,3354.72,2068.13,141.54,190.56,0.31
9d8f298893119e76c23a1005b0132b27.jpg,3920.53,930.78,263.25,306.26,0.31
9d8f298893119e76c23a1005b0132b27.jpg,3695.79,1791.57,102.31,177.61,0.29
9d8f298893119e76c23a1005b0132b27.jpg,3061.88,740.43,250.57,302.63,0.29
9d8f298893119e76c23a1005b0132b27.jpg,3664.05,3256.61,142.56,167.67,0.22
9d8f298893119e76c23a1005b0132b27.jpg,1705.70,1391.76,187.29,220.55,0.21
9da9c79520462da0b5aac15a11db08fe.jpg,2476.08,1832.56,209.66,275.84,1.00
9da9c79520462da0b5aac15a11db08fe.jpg,1984.56,223.10,158.02,196.09,1.00
9da9c79520462da0b5aac15a11db08fe.jpg,4101.79,102.13,145.38,187.33,1.00
9da9c79520462da0b5aac15a11db08fe.jpg,1272.87,1748.16,313.32,398.06,0.91
9da9c79520462da0b5aac15a11db08fe.jpg,319.76,2334.05,101.68,136.88,0.75
9da9c79520462da0b5aac15a11db08fe.jpg,3384.99,1336.61,274.25,308.20,0.58
9da9c79520462da0b5aac15a11db08fe.jpg,1172.50,739.24,410.50,530.08,0.50
9da9c79520462da0b5aac15a11db08fe.jpg,4500.04,828.62,435.73,548.43,0.44
9da9c79520462da0b5aac15a11db08fe.jpg,1246.45,2818.26,105.66,124.39,0.35
9da9c79520462da0b5aac15a11db08fe.jpg,4561.28,474.00,325.61,433.24,0.35
9da9c79520462da0b5aac15a11db08fe.jpg,3999.93,1341.83,128.03,156.27,0.30
9da9c79520462da0b5aac15a11db08fe.jpg,1948.21,1115.76,208.78,247.38,0.30
9da9c79520462da0b5aac15a11db08fe.jpg,364.98,2479.00,126.78,152.67,0.30
9da9c79520462da0b5aac15a11db08fe.jpg,2430.22,602.58,204.32,264.16,0.29
9da9c79520462da0b5aac15a11db08fe.jpg,517.55,1842.51,163.66,184.09,0.29
9da9c79520462da0b5aac15a11db08fe.jpg,191.06,1886.00,147.17,160.66,0.29
9da9c79520462da0b5aac15a11db08fe.jpg,1024.86,1192.67,176.72,207.72,0.23
9da9c79520462da0b5aac15a11db08fe.jpg,140.91,2315.09,169.85,180.19,0.21
9e2b631d40c164e88b0f320991bc3b8b.jpg,1891.77,1634.23,144.47,191.37,1.00
9e2b631d40c164e88b0f320991bc3b8b.jpg,3850.64,1176.55,222.01,256.97,0.63
9e2b631d40c164e88b0f320991bc3b8b.jpg,4424.14,924.33,151.91,189.11,0.53
9e2b631d40c164e88b0f320991bc3b8b.jpg,4762.69,1169.01,131.33,155.52,0.52
9e2b631d40c164e88b0f320991bc3b8b.jpg,1854.88,3142.60,205.09,256.92,0.52
9e2b631d40c164e88b0f320991bc3b8b.jpg,4194.86,954.91,172.18,184.75,0.49
9e2b631d40c164e88b0f320991bc3b8b.jpg,99.35,1420.51,243.18,303.04,0.46
9e2b631d40c164e88b0f320991bc3b8b.jpg,3852.85,1071.80,198.72,230.22,0.34
9e2b631d40c164e88b0f320991bc3b8b.jpg,3914.47,929.89,258.66,301.38,0.33
9e2b631d40c164e88b0f320991bc3b8b.jpg,1423.65,1946.33,126.28,189.38,0.27
9e2b631d40c164e88b0f320991bc3b8b.jpg,1711.45,1391.85,181.30,212.25,0.22
9e382c35ca2b96afbe720fd76c2bf723.jpg,3372.54,2364.48,221.05,267.33,1.00
9e382c35ca2b96afbe720fd76c2bf723.jpg,1940.08,1212.22,191.55,240.27,1.00
9e382c35ca2b96afbe720fd76c2bf723.jpg,1683.49,1813.60,205.44,233.47,1.00
9e382c35ca2b96afbe720fd76c2bf723.jpg,682.39,1982.76,191.80,213.01,0.95
9e382c35ca2b96afbe720fd76c2bf723.jpg,2234.41,1160.55,354.86,422.79,0.69
9e382c35ca2b96afbe720fd76c2bf723.jpg,616.86,2450.67,193.19,210.22,0.30
9e42cd694c353606aadc19b8d27e007b.jpg,3321.96,1295.93,203.60,258.87,1.00
9e42cd694c353606aadc19b8d27e007b.jpg,482.16,2204.18,240.48,295.33,0.97
9e42cd694c353606aadc19b8d27e007b.jpg,2816.63,1609.14,200.56,240.20,0.92
9e42cd694c353606aadc19b8d27e007b.jpg,224.10,230.51,167.81,228.32,0.79
9e42cd694c353606aadc19b8d27e007b.jpg,3257.80,-8.26,216.98,311.64,0.70
9e42cd694c353606aadc19b8d27e007b.jpg,697.52,2256.99,114.11,156.05,0.69
9e42cd694c353606aadc19b8d27e007b.jpg,2680.25,2039.42,206.17,267.58,0.44
9e42cd694c353606aadc19b8d27e007b.jpg,2826.00,1773.69,148.68,174.37,0.36
9e42cd694c353606aadc19b8d27e007b.jpg,1393.91,1380.81,259.26,314.31,0.29
9e42cd694c353606aadc19b8d27e007b.jpg,645.45,2182.87,131.51,180.62,0.27
9e42cd694c353606aadc19b8d27e007b.jpg,272.54,90.34,209.59,259.09,0.27
9e42cd694c353606aadc19b8d27e007b.jpg,486.98,2984.95,267.19,351.84,0.24
9e42cd694c353606aadc19b8d27e007b.jpg,2969.31,1950.20,178.63,248.31,0.20
9ed95cf44de6d8f5ec62412272869865.jpg,4755.61,1116.70,220.28,267.54,1.00
9ed95cf44de6d8f5ec62412272869865.jpg,3190.55,703.15,214.79,265.70,1.00
9ed95cf44de6d8f5ec62412272869865.jpg,3575.01,1337.26,240.89,275.59,0.72
9ed95cf44de6d8f5ec62412272869865.jpg,2101.66,1331.97,247.61,306.38,0.45
9ed95cf44de6d8f5ec62412272869865.jpg,3376.48,1351.11,168.70,183.71,0.31
9ed95cf44de6d8f5ec62412272869865.jpg,3155.27,1448.30,188.59,218.02,0.29
9ef8fba11c301463c6e38472ed02f27f.jpg,1234.44,1847.53,181.38,224.14,1.00
9ef8fba11c301463c6e38472ed02f27f.jpg,295.02,2723.37,198.32,244.16,1.00
9ef8fba11c301463c6e38472ed02f27f.jpg,5028.85,1776.81,142.38,185.51,1.00
9ef8fba11c301463c6e38472ed02f27f.jpg,4939.49,2855.38,219.28,286.19,1.00
9ef8fba11c301463c6e38472ed02f27f.jpg,1386.57,3177.84,221.44,284.42,1.00
9ef8fba11c301463c6e38472ed02f27f.jpg,2560.98,2786.02,200.58,284.42,1.00
9ef8fba11c301463c6e38472ed02f27f.jpg,3649.79,2784.34,168.44,202.41,0.98
9ef8fba11c301463c6e38472ed02f27f.jpg,4123.54,430.93,94.63,126.19,0.89
9ef8fba11c301463c6e38472ed02f27f.jpg,4540.51,383.89,235.66,269.24,0.81
9ef8fba11c301463c6e38472ed02f27f.jpg,3735.39,1320.46,166.03,185.62,0.78
9ef8fba11c301463c6e38472ed02f27f.jpg,2764.50,2314.19,140.17,228.80,0.74
9ef8fba11c301463c6e38472ed02f27f.jpg,4878.05,2167.32,251.56,302.95,0.70
9ef8fba11c301463c6e38472ed02f27f.jpg,3162.69,382.34,235.07,276.51,0.62
9ef8fba11c301463c6e38472ed02f27f.jpg,3539.63,997.35,206.92,235.67,0.57
9ef8fba11c301463c6e38472ed02f27f.jpg,4748.18,968.22,338.23,407.26,0.50
9ef8fba11c301463c6e38472ed02f27f.jpg,1953.36,1870.64,169.29,211.02,0.50
9ef8fba11c301463c6e38472ed02f27f.jpg,4913.61,2356.58,211.47,246.11,0.47
9ef8fba11c301463c6e38472ed02f27f.jpg,4924.74,620.74,182.58,217.08,0.41
9ef8fba11c301463c6e38472ed02f27f.jpg,2439.26,774.60,239.65,298.82,0.39
9ef8fba11c301463c6e38472ed02f27f.jpg,2812.02,2366.64,243.28,260.73,0.34
9ef8fba11c301463c6e38472ed02f27f.jpg,4191.81,2862.12,123.60,157.35,0.29
9ef8fba11c301463c6e38472ed02f27f.jpg,143.19,3224.95,169.98,209.94,0.29
9ef8fba11c301463c6e38472ed02f27f.jpg,2895.12,2884.92,336.26,429.68,0.23
9ef8fba11c301463c6e38472ed02f27f.jpg,4027.20,2825.87,126.41,156.91,0.22
9ef8fba11c301463c6e38472ed02f27f.jpg,1777.19,2566.61,118.82,154.51,0.21
9ef8fba11c301463c6e38472ed02f27f.jpg,319.88,3224.14,147.35,168.28,0.21
9ef8fba11c301463c6e38472ed02f27f.jpg,4125.37,1201.14,130.97,166.54,0.20
9f4a8cbdb4fadaee9448d209ef18a0c3.jpg,3360.48,1211.81,217.16,299.32,1.00
9f4a8cbdb4fadaee9448d209ef18a0c3.jpg,4547.11,2442.46,251.66,288.81,0.70
9f4a8cbdb4fadaee9448d209ef18a0c3.jpg,2466.91,1437.52,212.14,262.88,0.66
9f4a8cbdb4fadaee9448d209ef18a0c3.jpg,4678.98,690.53,155.76,213.28,0.52
9f4a8cbdb4fadaee9448d209ef18a0c3.jpg,2747.01,1572.60,222.88,308.39,0.48
